TA62,closed,Emergency-1 Houston Center Heliport,680,NA,US,US-TX,Houston,,,,"29.756599, -95.362397"
TA63,small_airport,Flattop Ridge Airport,1340,NA,US,US-TX,Burnet,TA63,,TA63,"30.822900772094727, -98.11090087890625"
TA64,small_airport,Persimmon Gap Ranch Airport,2680,NA,US,US-TX,Marathon,TA64,,TA64,"29.700917, -103.15"
TA65,small_airport,Sportsman's World Airport,1142,NA,US,US-TX,Palo Pinto,TA65,,TA65,"32.8212013245, -98.47869873050001"
TA66,small_airport,Freedom Springs Ranch Airport,1400,NA,US,US-TX,Pipe Creek,TA66,,TA66,"29.714099884033203, -98.86000061035156"
TA67,small_airport,Biggin Hill Airpark,3330,NA,US,US-TX,Shallowater,TA67,,TA67,"33.748429, -102.066313"
TA68,heliport,Hhi-Sabine Heliport,6,NA,US,US-TX,Sabine Pass,TA68,,TA68,"29.714099884033203, -93.91290283203125"
TA69,heliport,Lupton Farms Heliport,500,NA,US,US-TX,Sunnyvale,TA69,,TA69,"32.81679916381836, -96.58360290527344"
TA70,small_airport,W J E Airport,251,NA,US,US-TX,Tennessee Colony,TA70,,TA70,"31.78350067138672, -95.89749908447266"
TA71,heliport,Terrell Community Hospital Heliport,480,NA,US,US-TX,Terrell,TA71,,TA71,"32.71, -96.2784"
TA72,closed,Hillcrest Baptist Medical Center Heliport,760,NA,US,US-TX,Waco,,,,"31.559181, -97.175495"
TA73,small_airport,Barclay's Roost Airport,1680,NA,US,US-TX,Kerrville,TA73,,TA73,"29.974700927734375, -99.16840362548828"
TA74,heliport,Amoco Heliport,13,NA,US,US-TX,Alvin,TA74,,TA74,"29.231399536132812, -95.19020080566406"
TA75,small_airport,Cotton Patch Airport,430,NA,US,US-TX,Lexington,TA75,,TA75,"30.38719940185547, -97.1050033569336"
TA76,heliport,Reddington Building Heliport,3920,NA,US,US-TX,El Paso,TA76,,TA76,"31.78619956970215, -106.43699645996094"
TA77,small_airport,Cottonpatch Aerodrome,580,NA,US,US-TX,Frisco,TA77,,TA77,"33.14929962158203, -96.8989028930664"
TA78,small_airport,Putty Ranch Airport,1143,NA,US,US-TX,Hico,TA78,,TA78,"31.972400665283203, -98.0614013671875"
TA79,heliport,University Medical Center Heliport,3231,NA,US,US-TX,Lubbock,TA79,,TA79,"33.63949966430664, -101.88999938964844"
TA80,small_airport,U U Ranch Airport,740,NA,US,US-TX,Whitesboro,TA80,,TA80,"33.8931999206543, -96.9281005859375"
TA81,small_airport,Tyra Ranch Airport,1500,NA,US,US-TX,Del Rio,TA81,,TA81,"29.793800354003906, -100.87899780273438"
TA82,small_airport,R & J Livestock County Airport,805,NA,US,US-TX,Batesville,TA82,,TA82,"29.02440071105957, -99.5270004272461"
TA83,closed,Short Field,650,NA,US,US-TX,Mansfield,,,,"32.539902, -97.1922"
TA84,small_airport,Miller Ranch Airport,750,NA,US,US-TX,Carrizo Springs,TA84,,TA84,"28.354999542236328, -99.93319702148438"
TA85,closed,Chambers Airport,692,NA,US,US-TX,Celeste,,,,"33.3232, -96.232202"
TA86,small_airport,Dennis's Flying Farm Airport,500,NA,US,US-TX,Canton,TA86,,TA86,"32.60599899291992, -95.93499755859375"
TA87,small_airport,Carter-Norman Airport,737,NA,US,US-TX,Boyd,TA87,,TA87,"33.107398986816406, -97.54810333251953"
TA88,heliport,Premier Aviation Inc Heliport,590,NA,US,US-TX,Grand Prairie,TA88,,TA88,"32.70009994506836, -97.05030059814453"
TA89,small_airport,Vaughan Ranch Airport,1310,NA,US,US-TX,Mullin,TA89,,TA89,"31.523799896240234, -98.80030059814453"
TA90,small_airport,Green Acres Airport,181,NA,US,US-TX,Hockley,TA90,,TA90,"29.974700927734375, -95.81800079345703"
TA91,heliport,Childress Regional Medical Center Heliport,1952,NA,US,US-TX,Childress,TA91,,TA91,"34.444400787353516, -100.21800231933594"
TA92,closed,Rowan Heliport,47,NA,US,US-TX,Houston,,,,"29.6308, -95.286903"
TA93,small_airport,Lm Ranch Airport,770,NA,US,US-TX,Sherman,TA93,,TA93,"33.63330078125, -96.73359680175781"
TA94,heliport,Creech Heliport,420,NA,US,US-TX,Mesquite,TA94,,TA94,"32.71120071411133, -96.55750274658203"
TA95,heliport,Houston Northwest Medical Center Heliport,116,NA,US,US-TX,Spring,TA95,,TA95,"30.0177001953125, -95.44239807128906"
TA96,heliport,Helicopter Express Heliport,150,NA,US,US-TX,Tomball,TA96,,TA96,"30.095199584960938, -95.5448989868164"
TA97,small_airport,White Wing Ranch Airport,125,NA,US,US-TX,Orchard,TA97,,TA97,"29.637500762939453, -95.96880340576172"
TA98,heliport,Chevron Chemical County Heliport,28,NA,US,US-TX,Baytown,TA98,,TA98,"29.82159996032715, -94.9229965209961"
TA99,closed,Bell Helicopter Plant-3 Heliport,530,NA,US,US-TX,Richland Hills,,,,"32.791801, -97.217002"
TCT,small_airport,Takotna Airport,825,NA,US,US-AK,Takotna,PPCT,TCT,TCT,"62.993206, -156.029026"
TE00,heliport,Coastal Bend Hospital Heliport,9,NA,US,US-TX,Aransas Pass,TE00,,TE00,"27.913400650024414, -97.1592025756836"
TE01,small_airport,Dillard Ranch Airport,225,NA,US,US-TX,Centerville,TE01,,TE01,"31.304899215698242, -95.79660034179688"
TE02,small_airport,Aresti Aerodrome,985,NA,US,US-TX,Godley,TE02,,TE02,"32.470699310302734, -97.560302734375"
TE03,heliport,Huntsville Memorial Hospital Heliport,436,NA,US,US-TX,Huntsville,TE03,,TE03,"30.697399139404297, -95.55799865722656"
TE04,small_airport,Split B Ranch Airport,2580,NA,US,US-TX,Canadian,TE04,,TE04,"35.70249938964844, -100.28500366210938"
TE05,heliport,MX Ranch Heliport,500,NA,US,US-TX,Ennis,TE05,,TE05,"32.3791656494, -96.6869430542"
TE06,small_airport,Casey Field,670,NA,US,US-TX,Leonard,TE06,,TE06,"33.37929916381836, -96.31690216064453"
TE07,heliport,Gulf Coast Medical Center Heliport,110,NA,US,US-TX,Wharton,TE07,,TE07,"29.34440040588379, -96.11720275878906"
TE08,small_airport,Flying W Airport,2200,NA,US,US-TX,Wingate,TE08,,TE08,"32.149600982666016, -100.16000366210938"
TE09,small_airport,Minard Pegasus Airport,25,NA,US,US-TX,Alvin,TE09,,TE09,"29.331899642944336, -95.2760009765625"
TE10,small_airport,Pierce Airport,885,NA,US,US-TX,Henrietta,TE10,,TE10,"33.815399169921875, -98.22810363769531"
TE11,heliport,Life Flight/Refuel Heliport,65,NA,US,US-TX,Houston,TE11,,TE11,"29.569700241088867, -95.43769836425781"
TE12,small_airport,Cleveland Airport,600,NA,US,US-TX,La Vernia,TE12,,TE12,"29.300199508666992, -98.18360137939453"
TE13,small_airport,Weiblen Airport,830,NA,US,US-TX,Castroville,TE13,,TE13,"29.40019989013672, -98.88749694824219"
TE14,heliport,Winns Heliport,750,NA,US,US-TX,Jonestown,TE14,,TE14,"30.40130043029785, -97.95999908447266"
TE15,small_airport,M & M Land Company Airport,1800,NA,US,US-TX,Menard,TE15,,TE15,"30.891000747680664, -99.63259887695312"
TE16,small_airport,Cow Pasture Airport,795,NA,US,US-TX,Parker,TE16,,TE16,"32.250425, -97.297236"
TE17,small_airport,Heathrow Airport,525,NA,US,US-TX,Robinson,TE17,,TE17,"31.43910026550293, -97.14689636230469"
TE18,heliport,Mother Frances Hospital Heliport,520,NA,US,US-TX,Tyler,TE18,,TE18,"32.509300231933594, -95.28990173339844"
TE19,heliport,Tyler County Hospital Heliport,265,NA,US,US-TX,Woodville,TE19,,TE19,"30.77630043029785, -94.42829895019531"
TE20,heliport,Putman Heliport,550,NA,US,US-TX,Wylie,TE20,,TE20,"33.02259826660156, -96.53690338134766"
TE21,small_airport,Lobo Mountain Ranch Airport,1540,NA,US,US-TX,Bandera,TE21,,TE21,"29.65130043029785, -99.0864028930664"
TE22,heliport,Texas Scottish Rite Hospital For Children Heliport,622,NA,US,US-TX,Dallas,TE22,,TE22,"32.799999237099996, -96.8000030518"
TE23,heliport,Santa Rosa Northwest Hospital Heliport,932,NA,US,US-TX,San Antonio,TE23,,TE23,"29.51110076904297, -98.5886001586914"
TE24,small_airport,Horseshoe Lake Airport,725,NA,US,US-TX,Sanger,TE24,,TE24,"33.3931999206543, -97.2052993774414"
TE25,heliport,Texas Dept of Public Safety Heliport,500,NA,US,US-TX,Waco,TE25,,TE25,"31.6401996613, -97.0919036865"
TE26,small_airport,Arrow 'S' Ranch Airport,275,NA,US,US-TX,Cambellton,TE26,,TE26,"28.783599853499997, -98.34999847410002"
TE27,small_airport,Harrison Piloncillo Ranch Airport,520,NA,US,US-TX,Catarina,TE27,,TE27,"28.2544002532959, -99.59919738769531"
TE28,heliport,Shell Deer Park Refinery Heliport,29,NA,US,US-TX,Deer Park,TE28,,TE28,"29.7129993439, -95.1250991821"
TE29,small_airport,La Esperanza Ranch Airport,750,NA,US,US-TX,Encinal,TE29,,TE29,"28.07309913635254, -99.57420349121094"
TE30,heliport,Harris Hospital Heliport,753,NA,US,US-TX,Fort Worth,TE30,,TE30,"32.73680114746094, -97.33809661865234"
TE31,heliport,Mc David Pontiac Company Heliport,510,NA,US,US-TX,Irving,TE31,,TE31,"32.8362007141, -97"
TE32,small_airport,Rancho Blanco Airport,385,NA,US,US-TX,Laredo,TE32,,TE32,"27.3085994720459, -99.48139953613281"
TE33,small_airport,Eagles Nest Gliderport,2985,NA,US,US-TX,Midland,TE33,,TE33,"31.683500289916992, -102.18399810791016"
TE34,small_airport,Reb Folbre's Place Airport,940,NA,US,US-TX,Millsap,TE34,,TE34,"32.76259994506836, -97.9728012084961"
TE35,heliport,Mc Coy Bldg Sup 16 Heliport,667,NA,US,US-TX,New Braunfels,TE35,,TE35,"29.6947002411, -98.14689636230001"
TE36,small_airport,Gerum Farm Airport,425,NA,US,US-TX,Shiner,TE36,,TE36,"29.39189910888672, -97.18470001220703"
TE37,small_airport,Canyon Ranch Airport,2306,NA,US,US-TX,Sonora,TE37,,TE37,"30.269100189208984, -100.45099639892578"
TE38,small_airport,Loghouse /Stol/ STOLport,184,NA,US,US-TX,Goodrich,TE38,,TE38,"30.59269905090332, -94.9094009399414"
TE39,small_airport,Bucker Field,877,NA,US,US-TX,Era,TE39,,TE39,"33.443199157714844, -97.27339935302734"
TE40,small_airport,Caselman Ranch Airport,1387,NA,US,US-TX,Breckenridge,TE40,,TE40,"32.674800872802734, -98.82620239257812"
TE41,heliport,Montgomery Co Law Enforcement Cntr Heliport,210,NA,US,US-TX,Conroe,TE41,,TE41,"30.335199356100002, -95.4530029297"
TE42,heliport,D.F.C.H. Heliport,31,NA,US,US-TX,Corpus Christi,TE42,,TE42,"27.748600006103516, -97.38469696044922"
TE43,heliport,Parkland Health & Hospital System Heliport,486,NA,US,US-TX,Dallas,TE43,,TE43,"32.80979919433594, -96.8395004272461"
TE44,closed,My Heliport,45,NA,US,US-TX,Dayton,,,,"30.1063, -94.855797"
TE45,small_airport,Buffalo Chips Airpark,960,NA,US,US-TX,Joshua,TE45,,TE45,"32.46989822387695, -97.46530151367188"
TE46,heliport,Memorial Hospital Heliport,50,NA,US,US-TX,Refugio,TE46,,TE46,"28.306522, -97.280551"
TE47,small_airport,Cross Wind Acres Airport,760,NA,US,US-TX,Rio Vista,TE47,,TE47,"32.20899963378906, -97.31780242919922"
TE48,small_airport,King's Ranch Airport,1025,NA,US,US-TX,Lampasas,TE48,,TE48,"31.04490089416504, -98.04280090332031"
TE49,heliport,H.S.I. Heliport,150,NA,US,US-TX,Tomball,TE49,,TE49,"30.06100082397461, -95.55780029296875"
TE50,small_airport,Hirok Airport,700,NA,US,US-TX,Milford,TE50,,TE50,"32.17319869995117, -96.96610260009766"
TE51,small_airport,Lackorn Airport,420,NA,US,US-TX,Seguin,TE51,,TE51,"29.539100646972656, -97.83499908447266"
TE52,small_airport,Chigger Field,950,NA,US,US-TX,Cresson,TE52,,TE52,"32.5359992980957, -97.5886001586914"
TE53,heliport,Spring Branch Memorial Hospital Heliport,83,NA,US,US-TX,Spring Valley,TE53,,TE53,"29.804899215698242, -95.50800323486328"
TE54,heliport,Alba-Golden Heliport,425,NA,US,US-TX,Golden,TE54,,TE54,"32.729400634765625, -95.564697265625"
TE55,small_airport,Flyin Armadillo Airport,995,NA,US,US-TX,Jacksboro,TE55,,TE55,"33.42169952392578, -98.19059753417969"
TE56,heliport,11 Tv Dallas Heliport,595,NA,US,US-TX,Dallas,TE56,,TE56,"32.885101318359375, -96.70719909667969"
TE57,small_airport,Haass Field,945,NA,US,US-TX,Hondo,TE57,,TE57,"29.444799423217773, -99.122802734375"
TE58,small_airport,Terminal D Ranch Airport,260,NA,US,US-TX,Beeville,TE58,,TE58,"28.4451, -98.0394"
TE59,heliport,Holler Heliport,1100,NA,US,US-TX,Bulverde,TE59,,TE59,"29.813333, -98.363333"
TE60,heliport,Mckenna Memorial Hospital Heliport,650,NA,US,US-TX,New Braunfels,TE60,,TE60,"29.716400146484375, -98.12419891357422"
TE61,heliport,Wolf Point Heliport,14,NA,US,US-TX,Olivia,TE61,,TE61,"28.713199615478516, -96.4092025756836"
TE62,small_airport,High Man Tower Airstrip,90,NA,US,US-TX,Robstown,TE62,,TE62,"27.854299545288086, -97.68229675292969"
TE63,small_airport,Arrowhead Ranch Airport,296,NA,US,US-TX,Tilden,TE63,,TE63,"28.2460994720459, -98.55280303955078"
TE64,heliport,Yoakum Community Hospital Heliport,335,NA,US,US-TX,Yoakum,TE64,,TE64,"29.313100814819336, -97.13829803466797"
TE65,heliport,Nrh Fire Department Heliport,615,NA,US,US-TX,North Richland Hills,TE65,,TE65,"32.85919952392578, -97.2300033569336"
TE66,heliport,Lmc Heliport,708,NA,US,US-TX,Mc Kinney,TE66,,TE66,"33.2140007019043, -96.63269805908203"
TE67,small_airport,Cibolo Sea-Willo Airpark,517,NA,US,US-TX,New Berlin,TE67,,TE67,"29.429100036621094, -98.13169860839844"
TE68,small_airport,Nuggs Flying M Airport,725,NA,US,US-TX,Pottsboro,TE68,,TE68,"33.7440986633, -96.6598968506"
TE69,heliport,Polly Ryon Memorial Hospital Heliport,100,NA,US,US-TX,Richmond,TE69,,TE69,"29.575599670410156, -95.77079772949219"
TE70,small_airport,Palmer Field,800,NA,US,US-TX,Ponder,TE70,,TE70,"33.198699951171875, -97.31700134277344"
TE71,small_airport,Ghsa-Wallis Glideport Gliderport,127,NA,US,US-TX,Wallis,TE71,,TE71,"29.611099243164062, -96.02790069580078"
TE72,closed,Haven Field,595,NA,US,US-TX,Waxahachie,,,,"32.327099, -96.840201"
TE73,small_airport,Griffith Ranch Airport,21,NA,US,US-TX,Winnie,TE73,,TE73,"29.85849952697754, -94.3541030883789"
TE74,small_airport,Bucker Field,485,NA,US,US-TX,Point,TE74,,TE74,"32.9536018371582, -95.86689758300781"
TE75,small_airport,Lexington Airfield,470,NA,US,US-TX,Lexington,TE75,,TE75,"30.412500381469727, -96.9666976928711"
TE76,small_airport,Vance Field,925,NA,US,US-TX,Alvord,TE76,,TE76,"33.36830139160156, -97.68219757080078"
TE77,small_airport,Clover Lake Farms Airport,38,NA,US,US-TX,Angleton,TE77,,TE77,"29.233699798583984, -95.47669982910156"
TE78,small_airport,Fossil Creek Ranch Airport,1325,NA,US,US-TX,Camp Wood,TE78,,TE78,"29.568700790405273, -99.97450256347656"
TE79,heliport,Hig Heliport,455,NA,US,US-TX,Carrollton,TE79,,TE79,"32.99570083618164, -96.9292984008789"
TE80,heliport,Medical Center of Arlington Heliport,664,NA,US,US-TX,Arlington,TE80,,TE80,"32.69219970703125, -97.11109924316406"
TE81,small_airport,Smither Field,655,NA,US,US-TX,Denton,TE81,,TE81,"33.30970001220703, -97.0927963256836"
TE82,heliport,5-State Heliport,555,NA,US,US-TX,Fate,TE82,,TE82,"32.9385986328125, -96.36750030517578"
TE83,small_airport,Westwind Ranch Airport,686,NA,US,US-TX,La Pryor,TE83,,TE83,"28.920799255371094, -99.756103515625"
TE84,small_airport,Mockingbird Hill Airport,810,NA,US,US-TX,Mc Gregor,TE84,,TE84,"31.465200424194336, -97.47530364990234"
TE85,small_airport,Marmack Airport,295,NA,US,US-TX,Montgomery,TE85,,TE85,"30.342199325561523, -95.66130065917969"
TE86,small_airport,Heritage Airfield,555,NA,US,US-TX,New Berlin,TE86,,TE86,"29.444400787353516, -98.11280059814453"
TE87,small_airport,Magee Airport,35,NA,US,US-TX,Portland,TE87,,TE87,"27.915800094604492, -97.32029724121094"
TE88,small_airport,Bb Airpark,50,NA,US,US-TX,Rosharon,TE88,,TE88,"29.35689926147461, -95.45939636230469"
TE89,small_airport,Verhalen Airport,415,NA,US,US-TX,Scottsville,TE89,,TE89,"32.53770065307617, -94.23609924316406"
TE90,small_airport,Flying L Airport,1380,NA,US,US-TX,Bandera,TE90,,TE90,"29.758899688720703, -99.15249633789062"
TE91,small_airport,Harrison Farm Airport,445,NA,US,US-TX,Troup,TE91,,TE91,"32.03929901123047, -95.08280181884766"
TE92,small_airport,Wales Air Field,640,NA,US,US-TX,Waco,TE92,,TE92,"31.59440040588379, -97.37090301513672"
TE93,heliport,Staggs Heliport,1050,NA,US,US-TX,Weatherford,TE93,,TE93,"32.77180099487305, -97.73999786376953"
TE94,heliport,Starflight Facility Heliport,554,NA,US,US-TX,Austin,TE94,,TE94,"30.321399688720703, -97.65670013427734"
TE95,closed,Deiterich Ranch Airport,1385,NA,US,US-TX,Bertram,,,,"30.7533, -98.146698"
TE96,small_airport,Crosswinds Airfield,543,NA,US,US-TX,Coupland,TE96,,TE96,"30.43320083618164, -97.4124984741211"
TE97,small_airport,Cameron Ranch Airport,1760,NA,US,US-TX,Fredericksburg,TE97,,TE97,"30.18779945373535, -98.95829772949219"
TE98,heliport,Frio Regional Hospital Heliport,630,NA,US,US-TX,Pearsall,TE98,,TE98,"28.897199630737305, -99.11720275878906"
TE99,small_airport,Barnstormer Airport,625,NA,US,US-TX,Peoria,TE99,,TE99,"32.02149963378906, -97.25370025634766"
TF8,heliport,Tinley Park Helistop,760,NA,US,US-IL,Chicago/Tinley Park,TF8,,TF8,"41.559200286865234, -87.80580139160156"
TKE,seaplane_base,Tenakee Seaplane Base,0,NA,US,US-AK,Tenakee Springs,TKE,TKE,TKE,"57.77970123291, -135.21800231934"
TKL,seaplane_base,Taku Lodge Seaplane Base,0,NA,US,US-AK,Taku Lodge,TKL,TKL,TKL,"58.4897003174, -133.942993164"
TLT,small_airport,Tuluksak Airport,30,NA,US,US-AK,Tuluksak,TLT,TLT,TLT,"61.096801757799994, -160.968994141"
TN00,heliport,Northcrest Medical Center Heliport,689,NA,US,US-TN,Springfield,TN00,,TN00,"36.477500915527344, -86.88500213623047"
TN01,small_airport,Ray Airport,305,NA,US,US-TN,Rosemark,TN01,,TN01,"35.3473014831543, -89.81950378417969"
TN02,heliport,Tva Watts Bar Nuclear Plant Heliport,737,NA,US,US-TN,Dayton,TN02,,TN02,"35.60089874267578, -87.79609680175781"
TN03,heliport,Memorial Health Care System Heliport,770,NA,US,US-TN,Chattanooga,TN03,,TN03,"35.0442008972168, -85.25830078125"
TN04,heliport,Bristol Regional Medical Center Heliport,1792,NA,US,US-TN,Bristol,TN04,,TN04,"36.58679962158203, -82.25740051269531"
TN05,heliport,Jackson-Madison County General Hospital Heliport,432,NA,US,US-TN,Jackson,TN05,,TN05,"35.63560104370117, -88.83200073242188"
TN06,heliport,Grace Heliport,631,NA,US,US-TN,Murfreesboro,TN06,,TN06,"35.84669876098633, -86.37969970703125"
TN07,small_airport,Hawk Haven Airfield,775,NA,US,US-TN,Eagleville,TN07,,TN07,"35.687198638916016, -86.60639953613281"
TN08,small_airport,Oliver Springs Inc Airport,790,NA,US,US-TN,Oliver Springs,TN08,,TN08,"36.037601470947266, -84.30690002441406"
TN09,small_airport,Fergusons Flying Circus Airport,910,NA,US,US-TN,Philadelphia,TN09,,TN09,"35.7140007019043, -84.41100311279297"
TN10,small_airport,Lake View Airport,1066,NA,US,US-TN,Sharps Chapel,TN10,,TN10,"36.3390007019043, -83.77880096435547"
TN11,small_airport,Cantwell Airport,1150,NA,US,US-TN,Sneedville,TN11,,TN11,"36.50149917602539, -83.25550079345703"
TN12,small_airport,Hudgin Air Airport,725,NA,US,US-TN,Lewisburg,TN12,,TN12,"35.47359848022461, -86.68000030517578"
TN13,closed,Barret Airport,240,NA,US,US-TN,Barretville,,,,"35.375099, -89.766701"
TN14,small_airport,T-Top Airfield,770,NA,US,US-TN,Eagleville,TN14,,TN14,"35.689701080322266, -86.63580322265625"
TN15,heliport,Bedford Hospital Heliport,820,NA,US,US-TN,Shelbyville,TN15,,TN15,"35.493099212646484, -86.47329711914062"
TN16,small_airport,Huntingdon Airport,400,NA,US,US-TN,Huntingdon,TN16,,TN16,"35.99449920654297, -88.46119689941406"
TN17,small_airport,Vintage Field,990,NA,US,US-TN,Sweetwater,TN17,,TN17,"35.582298278808594, -84.48799896240234"
TN18,small_airport,Richardson Strip,340,NA,US,US-TN,Eads,TN18,,TN18,"35.20429992675781, -89.66670227050781"
TN19,heliport,Roane Medical Center Heliport,880,NA,US,US-TN,Harriman,TN19,,TN19,"35.96289825439453, -84.55079650878906"
TN20,small_airport,"Seymour Air Park, Inc. Airport",1000,NA,US,US-TN,Sevierville,TN20,,TN20,"35.811798095703125, -83.77459716796875"
TN21,small_airport,Palmer Village-Napier Lake STOLport,790,NA,US,US-TN,Hohenwald,TN21,,TN21,"35.447601318359375, -87.506103515625"
TN22,heliport,Hickman County Health Services Heliport,760,NA,US,US-TN,Centerville,TN22,,TN22,"35.78219985961914, -87.4636001586914"
TN23,small_airport,Titan Field,385,NA,US,US-TN,Clarksville,TN23,,TN23,"36.49440002441406, -87.3218994140625"
TN24,small_airport,Spencer Field,1080,NA,US,US-TN,Manchester,TN24,,TN24,"35.38759994506836, -85.9625015258789"
TN25,heliport,Methodist Hospital Central Heliport,493,NA,US,US-TN,Memphis,TN25,,TN25,"35.13679885864258, -90.01840209960938"
TN26,closed,Baptist Hospital Heliport,255,NA,US,US-TN,Memphis,,,,"35.139, -90.030899"
TN27,heliport,Methodist Hospital Heliport,400,NA,US,US-TN,Somerville,TN27,,TN27,"35.23540115356445, -89.35260009765625"
TN28,heliport,Anderson-Tully County Heliport,238,NA,US,US-TN,Memphis,TN28,,TN28,"35.17539978027344, -90.04450225830078"
TN29,heliport,67 Madison Ave Partnership Ltd Heliport,650,NA,US,US-TN,Memphis,TN29,,TN29,"35.137298583984375, -90.0542984008789"
TN30,small_airport,Cub Haven Airport,1000,NA,US,US-TN,Niota,TN30,,TN30,"35.54719924926758, -84.51000213623047"
TN31,heliport,Cookeville General Heliport,1140,NA,US,US-TN,Cookeville,TN31,,TN31,"36.170101165771484, -85.50830078125"
TN32,heliport,Loudon Justice Center Heliport,904,NA,US,US-TN,Loudon,TN32,,TN32,"35.77080154418945, -84.31310272216797"
TN33,heliport,Tennessee Army & Air National Guard Heliport,590,NA,US,US-TN,Nashville,TN33,,TN33,"36.10169982910156, -86.75830078125"
TN34,heliport,St Thomas West Hospital Heliport,497,NA,US,US-TN,Nashville,TN34,,TN34,"36.129253, -86.842928"
TN35,heliport,Vanderbilt University Medical Center Heliport,602,NA,US,US-TN,Nashville,TN35,,TN35,"36.14139938354492, -86.80280303955078"
TN36,small_airport,Flying I Ranch Airport,350,NA,US,US-TN,Ripley,TN36,,TN36,"35.762001037597656, -89.55120086669922"
TN37,small_airport,Anderson Airport,392,NA,US,US-TN,Toone,TN37,,TN37,"35.40420150756836, -89.02230072021484"
TN38,small_airport,Rutledge Field,1125,NA,US,US-TN,Tullahoma,TN38,,TN38,"35.37189865112305, -86.26689910888672"
TN39,small_airport,Amacher Strip,1080,NA,US,US-TN,Tullahoma,TN39,,TN39,"35.305599212646484, -86.23670196533203"
TN40,heliport,Jellico Hospital Heliport,1080,NA,US,US-TN,Jellico,TN40,,TN40,"36.57389831542969, -84.12969970703125"
TN41,small_airport,100 Aker Wood Airport,809,NA,US,US-TN,Spring City,TN41,,TN41,"35.77280044555664, -84.76529693603516"
TN42,heliport,Whitwell Medical Center Heliport,750,NA,US,US-TN,Whitwell,TN42,,TN42,"35.20289993286133, -85.51940155029297"
TN43,small_airport,Isle-A-Port STOLport,215,NA,US,US-TN,Memphis,TN43,,TN43,"35.09590148925781, -90.11399841308594"
TN44,small_airport,Deerfield Resort Airport,1350,NA,US,US-TN,Lafollette,TN44,,TN44,"36.34669876098633, -84.01219940185547"
TN45,heliport,Cumberland River Hospital Heliport,600,NA,US,US-TN,Celina,TN45,,TN45,"36.5444984436, -85.50050354"
TN46,heliport,Henry County Medical Center Heliport,570,NA,US,US-TN,Paris,TN46,,TN46,"36.2958984375, -88.30280303955078"
TN47,small_airport,Needham's Airport,289,NA,US,US-TN,Arlington,TN47,,TN47,"35.28900146484375, -89.74120330810547"
TN48,small_airport,Turner Field,401,NA,US,US-TN,Dresden,TN48,,TN48,"36.2775993347168, -88.65370178222656"
TN49,heliport,Colony Park Heliport,1086,NA,US,US-TN,Knoxville,TN49,,TN49,"35.949798583984375, -83.9906997680664"
TN50,small_airport,Indian Hill Farm Airport,676,NA,US,US-TN,New Hope,TN50,,TN50,"34.99150085449219, -85.65080261230469"
TN51,small_airport,Aydelotte STOLport,545,NA,US,US-TN,Springfield,TN51,,TN51,"36.642799377441406, -86.97640228271484"
TN52,small_airport,King Airport,1050,NA,US,US-TN,Winchester,TN52,,TN52,"35.138099670410156, -86.08110046386719"
TN53,small_airport,Parr Field,590,NA,US,US-TN,Clarksville,TN53,,TN53,"36.55590057373047, -87.44830322265625"
TN54,heliport,Tan Rara Heliport,900,NA,US,US-TN,Concord,TN54,,TN54,"35.882598876953125, -84.11239624023438"
TN55,heliport,Ginny 'B' Heliport,650,NA,US,US-TN,Nashville,TN55,,TN55,"36.093101501464844, -86.65470123291016"
TN56,small_airport,Carey Airport,1960,NA,US,US-TN,Mayland,TN56,,TN56,"36.07229995727539, -85.11389923095703"
TN57,heliport,Air Trade Center Heliport,1581,NA,US,US-TN,Johnson City,TN57,,TN57,"36.4324989319, -82.29360198970001"
TN58,small_airport,Parsons Field,330,NA,US,US-TN,Brighton,TN58,,TN58,"35.391700744628906, -89.65650177001953"
TN59,heliport,Vertiflite Heliport,920,NA,US,US-TN,Maryville,TN59,,TN59,"35.76259994506836, -84.02490234375"
TN60,heliport,Wsmv-Tv Heliport,650,NA,US,US-TN,Nashville,TN60,,TN60,"36.14120101928711, -87.86199951171875"
TN61,heliport,Ranger Heliport,300,NA,US,US-TN,Bartlett,TN61,,TN61,"35.20180130004883, -89.86840057373047"
TN62,small_airport,Mc Afee Stol Patch STOLport,1925,NA,US,US-TN,Johnson City,TN62,,TN62,"36.3722991943, -82.3915023804"
TN64,small_airport,West Wind Airpark,1000,NA,US,US-TN,Sweetwater,TN64,,TN64,"35.5442008972168, -84.53279876708984"
TN65,small_airport,Long Meadow Airstrip,750,NA,US,US-TN,Murfreesburg,TN65,,TN65,"35.6664009094, -86.48529815670001"
TN66,small_airport,Austin Field,1000,NA,US,US-TN,Pikeville,TN66,,TN66,"35.74449920654297, -85.04720306396484"
TN67,small_airport,Myers-Smith Airport,900,NA,US,US-TN,Estill Springs,TN67,,TN67,"35.24789810180664, -86.12860107421875"
TN68,small_airport,Gibson STOLport,805,NA,US,US-TN,Murfreesboro,TN68,,TN68,"35.768699645996094, -86.54669952392578"
TN69,heliport,Methodist Lebonheur Healthcare Heliport,285,NA,US,US-TN,Germantown,TN69,,TN69,"35.08919906616211, -89.80719757080078"
TN70,small_airport,Burkeen Field,365,NA,US,US-TN,Collierville,TN70,,TN70,"35.02619934082031, -89.70259857177734"
TN71,small_airport,Cox Farm Airport,1000,NA,US,US-TN,Lenoir City,TN71,,TN71,"35.794498443603516, -84.34159851074219"
